,index,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond,level_0,Inhibition Observed,Panel Name
7231,7231,0.0,7.0,95.31040000000004,355.11682064400003,26.0,18.0,8.0,3.0,6.0,3.473300000000002,88.65,26.0,17.0,20.0,2.0,0.0,34.0,7231,1,2
7232,7232,0.0,5.0,102.9325,355.132076784,27.0,22.0,5.0,4.0,4.0,4.461920000000004,57.010000000000005,27.0,23.0,12.0,2.0,0.0,46.0,7232,1,4
7233,7233,0.0,4.0,104.7244,355.13207678400005,27.0,22.0,5.0,3.0,6.0,4.567080000000003,79.28999999999999,27.0,18.0,16.0,4.0,2.0,36.0,7233,1,3
7234,7234,1.0,5.0,95.33210000000003,355.087829024,25.0,19.0,6.0,4.0,5.0,3.9677000000000024,60.7,25.0,17.0,20.0,2.0,0.0,34.0,7234,1,1
7235,7235,0.0,4.0,107.82300000000002,355.168462292,27.0,23.0,4.0,4.0,4.0,4.896080000000004,49.15,27.0,18.0,22.0,0.0,2.0,36.0,7235,1,0
7236,7236,2.0,4.0,89.71540000000005,355.14534389999994,24.0,17.0,7.0,3.0,3.0,1.4485999999999999,103.27000000000001,24.0,6.0,32.0,6.0,0.0,12.0,7236,1,2
7237,7237,1.0,4.0,103.51280000000006,355.214743788,26.0,22.0,4.0,2.0,9.0,3.8099000000000034,49.769999999999996,26.0,12.0,28.0,2.0,0.0,24.0,7237,1,4
7238,7238,1.0,3.0,104.87370000000006,355.214743788,26.0,22.0,4.0,2.0,11.0,4.165600000000002,47.56,26.0,12.0,28.0,2.0,0.0,24.0,7238,1,3
7239,7239,1.0,2.0,111.81580000000002,355.19361441999996,27.0,25.0,2.0,7.0,3.0,5.456100000000006,32.59,27.0,18.0,22.0,2.0,0.0,36.0,7239,1,1
7240,7240,2.0,4.0,108.40540000000004,355.262362676,26.0,22.0,4.0,3.0,8.0,6.521900000000006,53.49,26.0,6.0,40.0,4.0,0.0,12.0,7240,1,0
7241,7241,2.0,3.0,105.98750000000007,355.19675569800006,25.0,21.0,4.0,3.0,5.0,2.2857999999999996,41.489999999999995,25.0,12.0,30.0,0.0,0.0,24.0,7241,1,2
7242,7242,0.0,6.0,90.83080000000004,355.075740116,23.0,15.0,8.0,2.0,5.0,2.2883199999999997,72.27000000000001,23.0,12.0,18.0,6.0,0.0,24.0,7242,1,4
7243,7243,0.0,3.0,93.77600000000007,355.19142149999993,24.0,19.0,5.0,3.0,4.0,3.7528000000000032,46.61,24.0,0.0,48.0,4.0,0.0,0.0,7243,1,3
7244,7244,0.0,1.0,52.62300000000002,353.887801956,15.0,8.0,7.0,2.0,0.0,3.7554000000000016,9.23,15.0,0.0,32.0,0.0,0.0,0.0,7244,1,1
7245,7245,1.0,3.0,87.57380000000005,356.10638496817995,23.0,19.0,4.0,2.0,7.0,3.0611000000000015,46.53,23.0,0.0,40.0,4.0,0.0,0.0,7245,1,0
7246,7246,1.0,3.0,66.07380000000003,235.133419468,17.0,14.0,3.0,1.0,7.0,2.04215,46.53,17.0,0.0,30.0,4.0,0.0,0.0,7246,1,2
7247,7247,0.0,1.0,83.30600000000005,356.063713292,18.0,16.0,2.0,3.0,4.0,4.552900000000005,9.23,18.0,6.0,28.0,0.0,0.0,12.0,7247,1,4
7248,7248,1.0,3.0,90.76170000000006,356.15400385617994,23.0,19.0,4.0,3.0,6.0,2.8046000000000006,24.5,23.0,0.0,46.0,0.0,0.0,0.0,7248,1,3
7249,7249,1.0,3.0,69.26170000000005,235.181038356,17.0,14.0,3.0,2.0,6.0,1.7856499999999997,24.5,17.0,0.0,36.0,0.0,0.0,0.0,7249,1,1
7250,7250,4.0,8.0,88.40720000000003,356.1361897819999,24.0,13.0,11.0,3.0,8.0,0.7706999999999999,148.40999999999997,24.0,9.0,30.0,2.0,0.0,20.0,7250,1,0
7251,7251,1.0,6.0,81.09920000000004,356.044247872,24.0,15.0,9.0,2.0,6.0,3.302200000000002,68.28999999999999,24.0,11.0,22.0,6.0,0.0,22.0,7251,1,2
7252,7252,1.0,6.0,92.8506,356.100836232,26.0,18.0,8.0,2.0,7.0,2.717500000000001,115.61000000000001,26.0,12.0,22.0,8.0,0.0,24.0,7252,1,4
7253,7253,1.0,8.0,88.77880000000005,356.1471177279999,25.0,17.0,8.0,1.0,8.0,1.5989999999999995,100.52000000000001,25.0,6.0,34.0,4.0,0.0,12.0,7253,1,3
7254,7254,0.0,8.0,86.23400000000004,356.14711772799996,25.0,17.0,8.0,1.0,8.0,1.0032999999999999,97.36,25.0,0.0,40.0,10.0,0.0,0.0,7254,1,1
7255,7255,0.0,6.0,94.05550000000007,356.1259883599999,26.0,20.0,6.0,4.0,4.0,3.3538000000000023,63.22000000000001,26.0,12.0,32.0,2.0,0.0,24.0,7255,1,0
7256,7256,0.0,5.0,99.64500000000004,356.162373868,26.0,21.0,5.0,2.0,9.0,4.188400000000003,53.99000000000001,26.0,12.0,26.0,4.0,0.0,24.0,7256,1,2
7257,7257,0.0,5.0,96.41250000000005,356.1623738679999,26.0,21.0,5.0,2.0,5.0,3.2959000000000023,69.67,26.0,6.0,34.0,6.0,2.0,12.0,7257,1,4
7258,7258,2.0,5.0,95.28160000000005,356.162373868,26.0,21.0,5.0,4.0,7.0,1.9076,71.45,26.0,12.0,34.0,0.0,0.0,24.0,7258,1,3
7259,7259,1.0,5.0,99.60870000000003,356.17360724800005,26.0,20.0,6.0,2.0,9.0,4.079600000000003,77.52,26.0,12.0,26.0,4.0,0.0,24.0,7259,1,1
7260,7260,2.0,4.0,94.36220000000003,356.17360724799994,26.0,20.0,6.0,2.0,5.0,-1.5443999999999969,135.54,26.0,12.0,18.0,8.0,0.0,24.0,7260,1,0
7261,7261,2.0,4.0,94.36220000000003,356.17360724799994,26.0,20.0,6.0,2.0,5.0,-1.5443999999999969,135.54,26.0,12.0,18.0,8.0,0.0,24.0,7261,1,2
7262,7262,3.0,4.0,98.38720000000004,356.173607248,26.0,20.0,6.0,2.0,8.0,2.0210999999999992,87.66000000000001,26.0,12.0,26.0,4.0,0.0,24.0,7262,1,4
7263,7263,0.0,3.0,105.73800000000003,356.15247788,27.0,23.0,4.0,4.0,5.0,4.673400000000004,41.900000000000006,27.0,18.0,20.0,4.0,0.0,36.0,7263,1,3
7264,7264,1.0,4.0,99.67270000000006,356.18463502599997,27.0,21.0,5.0,2.0,6.0,4.2340000000000035,64.63,26.0,12.0,28.0,4.0,0.0,24.0,7264,1,1
7265,7265,1.0,7.0,87.40070000000006,356.140592868,24.0,16.0,8.0,3.0,4.0,1.9918999999999991,78.91000000000001,24.0,5.0,40.0,2.0,0.0,10.0,7265,1,0
7266,7266,0.0,6.0,88.41800000000005,356.14059286799994,24.0,16.0,8.0,3.0,1.0,1.6029,76.15,24.0,0.0,46.0,6.0,0.0,0.0,7266,1,2
7267,7267,0.0,3.0,100.42500000000005,356.209992756,26.0,21.0,5.0,3.0,4.0,3.459800000000002,49.85000000000001,26.0,6.0,38.0,6.0,0.0,12.0,7267,1,4
7268,7268,0.0,3.0,100.79480000000004,356.144615628,25.0,21.0,4.0,3.0,3.0,4.801220000000005,43.370000000000005,25.0,12.0,24.0,6.0,0.0,24.0,7268,1,3
7269,7269,0.0,3.0,100.21280000000007,356.155849008,25.0,20.0,5.0,5.0,2.0,2.682900000000001,40.620000000000005,25.0,6.0,38.0,8.0,0.0,12.0,7269,1,1
7270,7270,2.0,6.0,91.40960000000004,356.1655151459999,24.0,17.0,7.0,2.0,4.0,1.9469999999999996,85.22000000000001,24.0,0.0,44.0,6.0,0.0,0.0,7270,1,0
7271,7271,0.0,3.0,104.94900000000008,356.23514488399996,26.0,23.0,3.0,5.0,4.0,5.720600000000007,27.69,26.0,6.0,44.0,2.0,0.0,12.0,7271,1,2
7272,7272,0.0,5.0,96.07300000000006,356.2019006539999,24.0,18.0,6.0,1.0,8.0,3.6953000000000022,61.83,24.0,0.0,42.0,6.0,0.0,0.0,7272,1,4
7273,7273,1.0,9.0,83.94020000000002,356.099980704,24.0,13.0,11.0,2.0,5.0,-0.4036999999999997,120.47999999999998,24.0,9.0,24.0,6.0,0.0,20.0,7273,1,3
7274,7274,1.0,4.0,81.56080000000006,358.06833048399994,21.0,16.0,5.0,2.0,6.0,1.6453,55.760000000000005,21.0,6.0,30.0,2.0,0.0,12.0,7274,1,1
7275,7275,0.0,3.0,88.95300000000003,356.044333162,20.0,15.0,5.0,1.0,4.0,3.8362000000000025,27.69,20.0,6.0,26.0,0.0,2.0,12.0,7275,1,0
7276,7276,1.0,6.0,96.26620000000005,357.168856216,26.0,19.0,7.0,4.0,1.0,1.5268999999999995,95.25,26.0,10.0,32.0,4.0,0.0,22.0,7276,1,2
7277,7277,2.0,5.0,97.55620000000003,357.139634746,25.0,19.0,6.0,2.0,2.0,1.4391999999999998,89.62,25.0,0.0,40.0,8.0,4.0,0.0,7277,1,4
7278,7278,0.0,6.0,89.78800000000004,357.17199749400004,24.0,15.0,9.0,2.0,4.0,3.132600000000002,102.75,24.0,0.0,44.0,6.0,0.0,0.0,7278,1,3
7279,7279,0.0,4.0,104.32400000000005,357.230393852,26.0,22.0,4.0,3.0,9.0,5.710400000000006,44.370000000000005,26.0,11.0,32.0,2.0,0.0,22.0,7279,1,1
7280,7280,0.0,2.0,112.93600000000006,357.22049786400004,27.0,24.0,3.0,2.0,4.0,5.7057000000000055,27.96,27.0,12.0,26.0,2.0,4.0,24.0,7280,0,0
7281,7281,0.0,4.0,102.05200000000002,357.096954228,24.0,18.0,6.0,3.0,7.0,5.429500000000004,57.99000000000001,24.0,12.0,24.0,4.0,0.0,24.0,7281,0,2
7282,7282,0.0,2.0,109.34200000000003,357.155120736,26.0,24.0,2.0,6.0,3.0,6.725300000000006,12.89,26.0,18.0,24.0,0.0,0.0,36.0,7282,0,4
7283,7283,0.0,7.0,72.71150000000002,355.92573560400007,21.0,11.0,10.0,1.0,3.0,3.6628000000000016,88.13,21.0,6.0,24.0,6.0,0.0,12.0,7283,0,3
7284,7284,0.0,5.0,100.17500000000004,357.089091976,22.0,16.0,6.0,2.0,2.0,3.8384000000000027,29.540000000000003,22.0,6.0,32.0,2.0,0.0,12.0,7284,0,1
7285,7285,0.0,0.0,101.92000000000002,355.992633392,23.0,20.0,3.0,4.0,1.0,7.620200000000003,0.0,23.0,20.0,8.0,0.0,0.0,44.0,7285,1,0
7286,7286,0.0,0.0,59.55499999999999,357.97210664391,22.0,14.0,8.0,2.0,0.0,3.7277200000000015,39.8,22.0,6.0,22.0,0.0,4.0,12.0,7286,1,2
7287,7287,0.0,0.0,31.360000000000003,182.015491196,12.0,7.0,5.0,1.0,0.0,2.9836,0.0,12.0,6.0,12.0,0.0,0.0,12.0,7287,1,4
7288,7288,0.0,4.0,83.31600000000005,358.08564952418,23.0,18.0,5.0,2.0,5.0,2.543100000000001,52.60000000000001,23.0,0.0,40.0,4.0,0.0,0.0,7288,1,3
7289,7289,0.0,4.0,61.81600000000003,237.112684024,17.0,13.0,4.0,1.0,5.0,1.5241500000000001,52.60000000000001,17.0,0.0,30.0,4.0,0.0,0.0,7289,1,1
7290,7290,0.0,2.0,75.21000000000002,358.059106734,21.0,11.0,10.0,1.0,4.0,5.713100000000003,18.46,21.0,6.0,28.0,0.0,0.0,12.0,7290,1,0
7291,7291,0.0,2.0,92.10450000000004,359.0788355920001,22.0,19.0,3.0,5.0,2.0,3.8026000000000026,20.310000000000002,22.0,11.0,26.0,2.0,0.0,22.0,7291,1,2
7292,7292,0.0,0.0,90.14600000000006,358.14532886800004,21.0,18.0,3.0,1.0,1.0,5.213300000000006,0.0,21.0,6.0,30.0,0.0,0.0,12.0,7292,1,4
7293,7293,2.0,5.0,101.12410000000001,358.084123548,27.0,22.0,5.0,4.0,3.0,4.102200000000003,87.74,27.0,22.0,10.0,4.0,0.0,46.0,7293,1,3
7294,7294,1.0,7.0,87.70870000000004,358.11648629599995,26.0,18.0,8.0,4.0,3.0,-0.13129999999999908,102.01,26.0,6.0,38.0,8.0,0.0,12.0,7294,1,1
7295,7295,2.0,6.0,95.19960000000003,358.14163842399995,26.0,20.0,6.0,4.0,7.0,2.664600000000001,83.98,26.0,12.0,34.0,0.0,0.0,24.0,7295,1,0
7296,7296,1.0,8.0,83.08880000000006,358.17400117200003,25.0,16.0,9.0,2.0,6.0,0.8279799999999997,117.59,25.0,0.0,48.0,2.0,2.0,0.0,7296,1,2
7297,7297,2.0,8.0,85.71760000000006,359.18127762409006,25.0,16.0,9.0,2.0,6.0,2.0256799999999995,114.76,25.0,0.0,48.0,2.0,2.0,0.0,7297,1,4
7298,7298,0.0,4.0,101.25500000000001,358.12050905599995,27.0,23.0,4.0,5.0,2.0,3.9703000000000026,52.60000000000001,27.0,12.0,30.0,8.0,0.0,24.0,7298,1,3
7299,7299,1.0,6.0,97.37970000000004,358.152871804,26.0,19.0,7.0,2.0,3.0,3.0745000000000013,86.63000000000001,26.0,9.0,26.0,8.0,0.0,20.0,7299,1,1
7300,7300,0.0,5.0,101.28000000000007,358.1780239319999,26.0,21.0,5.0,3.0,5.0,4.275400000000003,46.150000000000006,26.0,12.0,32.0,0.0,0.0,24.0,7300,1,0
7301,7301,1.0,5.0,98.03280000000005,358.17802393200003,26.0,21.0,5.0,3.0,9.0,2.947000000000001,57.150000000000006,26.0,12.0,32.0,0.0,0.0,24.0,7301,1,2
7302,7302,1.0,4.0,107.0122,358.113984196,26.0,22.0,4.0,3.0,7.0,5.3055800000000035,52.89,26.0,18.0,16.0,2.0,2.0,36.0,7302,1,4
7303,7303,2.0,4.0,98.83160000000007,358.21440943999994,26.0,22.0,4.0,4.0,2.0,3.7869000000000033,66.76,26.0,6.0,44.0,2.0,0.0,12.0,7303,1,3
7304,7304,1.0,5.0,96.11670000000007,358.24677218799997,25.0,18.0,7.0,0.0,7.0,2.7275,84.94000000000001,25.0,0.0,42.0,6.0,0.0,0.0,7304,1,1
7305,7305,0.0,3.0,97.84180000000005,358.160265692,25.0,21.0,4.0,4.0,2.0,4.190500000000004,51.21,25.0,6.0,36.0,8.0,0.0,12.0,7305,0,0
7306,7306,0.0,3.0,101.72600000000007,358.25079494799996,26.0,23.0,3.0,4.0,1.0,4.881000000000005,43.370000000000005,26.0,0.0,52.0,6.0,0.0,0.0,7306,0,2
7307,7307,0.0,3.0,105.03200000000007,358.19642135,25.0,21.0,4.0,2.0,11.0,5.030200000000005,27.69,25.0,12.0,28.0,0.0,0.0,24.0,7307,0,4
7308,7308,2.0,3.0,105.32160000000005,358.19642135,25.0,21.0,4.0,1.0,4.0,3.888100000000004,49.69,25.0,6.0,34.0,0.0,4.0,12.0,7308,0,3
7309,7309,0.0,4.0,106.70400000000005,358.153740832,24.0,20.0,4.0,5.0,1.0,5.154300000000005,8.17,24.0,9.0,36.0,0.0,0.0,20.0,7309,0,1
7310,7310,0.0,4.0,102.71200000000007,358.253936226,24.0,19.0,5.0,0.0,8.0,4.947300000000005,44.760000000000005,24.0,0.0,42.0,4.0,0.0,0.0,7310,1,0
7311,7311,0.0,3.0,102.03500000000008,358.235948136,23.0,18.0,5.0,2.0,4.0,5.328400000000006,30.99,23.0,0.0,48.0,0.0,0.0,0.0,7311,1,2
7312,7312,0.0,4.0,95.64000000000003,358.09718676800003,25.0,20.0,5.0,3.0,5.0,4.742100000000004,52.60000000000001,25.0,12.0,26.0,4.0,0.0,24.0,7312,1,4
7313,7313,0.0,6.0,79.25500000000002,358.00520029999996,21.0,14.0,7.0,1.0,6.0,2.1956999999999995,71.06,21.0,6.0,24.0,6.0,0.0,12.0,7313,1,3
7314,7314,0.0,8.0,65.08399999999999,358.96711974799996,23.0,8.0,15.0,1.0,5.0,1.8458000000000006,163.56000000000003,23.0,6.0,24.0,10.0,0.0,12.0,7314,1,1
7315,7315,1.0,4.0,83.17430000000003,358.041585808,21.0,15.0,6.0,1.0,10.0,3.0923000000000016,64.99000000000001,21.0,6.0,26.0,4.0,0.0,12.0,7315,1,0
7316,7316,0.0,4.0,84.86400000000003,358.07797131599995,21.0,16.0,5.0,1.0,7.0,3.754000000000003,52.60000000000001,21.0,0.0,34.0,8.0,0.0,0.0,7316,1,2
7317,7317,1.0,5.0,79.27020000000002,359.09805727199995,25.0,16.0,9.0,2.0,4.0,2.1656,73.86000000000001,25.0,6.0,34.0,6.0,0.0,12.0,7317,1,4
7318,7318,0.0,1.0,92.69200000000005,358.093227456,22.0,20.0,2.0,5.0,1.0,5.504200000000004,17.07,22.0,6.0,34.0,4.0,0.0,12.0,7318,1,3
7319,7319,2.0,6.0,102.19290000000005,359.09060589599994,27.0,20.0,7.0,4.0,3.0,3.5619000000000027,104.83,27.0,16.0,18.0,8.0,0.0,34.0,7319,1,1
7320,7320,2.0,6.0,99.60540000000003,359.101839276,27.0,19.0,8.0,4.0,3.0,2.09698,124.51999999999998,27.0,20.0,10.0,4.0,2.0,44.0,7320,1,0
7321,7321,1.0,6.0,91.28720000000006,359.13688739200006,26.0,19.0,7.0,3.0,5.0,2.075799999999999,90.93,26.0,6.0,36.0,8.0,0.0,12.0,7321,1,2
7322,7322,1.0,6.0,94.17370000000004,359.148120772,26.0,18.0,8.0,2.0,3.0,1.9842999999999995,96.02000000000001,26.0,6.0,32.0,10.0,0.0,12.0,7322,1,4
7323,7323,0.0,5.0,90.94580000000003,359.082743644,25.0,18.0,7.0,4.0,3.0,2.3485000000000005,72.91,25.0,12.0,26.0,6.0,0.0,24.0,7323,1,3
7324,7324,1.0,6.0,96.52680000000007,359.1732729,26.0,20.0,6.0,3.0,5.0,4.056300000000004,69.92,26.0,11.0,32.0,2.0,0.0,22.0,7324,1,1
7325,7325,0.0,4.0,100.73200000000006,359.209658408,26.0,21.0,5.0,2.0,4.0,3.972400000000003,55.84,26.0,6.0,36.0,6.0,0.0,12.0,7325,1,0
7326,7326,0.0,5.0,94.75300000000006,359.209658408,26.0,21.0,5.0,3.0,3.0,3.460180000000002,84.22999999999999,26.0,0.0,48.0,6.0,2.0,0.0,7326,1,2
7327,7327,0.0,3.0,109.88200000000008,359.18852904,27.0,24.0,3.0,5.0,3.0,4.582220000000004,33.22,27.0,16.0,26.0,2.0,0.0,34.0,7327,1,4
7328,7328,1.0,3.0,107.74770000000004,359.18852904000005,27.0,24.0,3.0,4.0,8.0,3.981900000000003,40.400000000000006,27.0,18.0,24.0,0.0,0.0,36.0,7328,1,3
7329,7329,1.0,4.0,99.36170000000006,359.220891788,26.0,20.0,6.0,3.0,3.0,2.7341000000000006,61.88,26.0,6.0,40.0,4.0,0.0,12.0,7329,1,1
7330,7330,1.0,3.0,102.69580000000008,359.246043916,26.0,22.0,4.0,3.0,7.0,4.753400000000005,49.77,26.0,6.0,42.0,2.0,0.0,12.0,7330,1,0
7331,7331,2.0,2.0,112.84650000000003,359.224914548,27.0,25.0,2.0,3.0,8.0,6.176800000000006,32.26,27.0,18.0,22.0,0.0,0.0,36.0,7331,1,2
7332,7332,1.0,9.0,86.9972,359.0533648600001,25.0,14.0,11.0,4.0,3.0,0.9815999999999998,120.06,25.0,18.0,12.0,4.0,0.0,40.0,7332,1,4
7333,7333,0.0,2.0,99.42100000000002,324.14952399608995,25.0,22.0,3.0,4.0,4.0,5.542600000000005,28.599999999999998,25.0,22.0,10.0,2.0,0.0,44.0,7333,1,3
7334,7334,0.0,4.0,89.46680000000005,359.095806864,23.0,16.0,7.0,2.0,2.0,3.513200000000003,63.68,23.0,6.0,30.0,6.0,0.0,12.0,7334,1,1
7335,7335,0.0,4.0,68.74480000000004,359.989228024,16.0,10.0,6.0,2.0,2.0,2.4206000000000003,52.60000000000001,16.0,0.0,30.0,4.0,0.0,0.0,7335,1,0
7336,7336,2.0,3.0,90.37290000000004,359.08034682799996,23.0,15.0,8.0,1.0,3.0,3.4266000000000014,70.67,23.0,6.0,28.0,6.0,0.0,12.0,7336,1,2
7337,7337,5.0,5.0,60.37790000000002,249.07832696,16.0,8.0,8.0,0.0,8.0,-2.177199999999999,107.53000000000002,16.0,0.0,24.0,6.0,0.0,0.0,7337,1,4
7338,7338,1.0,6.0,95.04130000000006,360.14631911999993,26.0,18.0,8.0,4.0,2.0,1.544,75.01,26.0,10.0,32.0,4.0,0.0,22.0,7338,1,3
7339,7339,2.0,6.0,88.71500000000005,360.08922599199997,25.0,16.0,9.0,3.0,4.0,0.7405999999999997,112.49000000000001,25.0,12.0,22.0,8.0,0.0,24.0,7339,1,1
7340,7340,3.0,4.0,102.90690000000002,360.13615911999995,27.0,23.0,4.0,4.0,4.0,3.7250000000000028,77.76,27.0,18.0,22.0,2.0,0.0,36.0,7340,1,0
7341,7341,1.0,6.0,96.10320000000006,360.16852186799997,26.0,19.0,7.0,2.0,9.0,3.147800000000002,90.51,26.0,11.0,28.0,4.0,0.0,22.0,7341,1,2
7342,7342,1.0,6.0,95.23670000000006,360.16852186799997,26.0,19.0,7.0,3.0,4.0,1.5376999999999998,77.10000000000001,26.0,6.0,38.0,6.0,0.0,12.0,7342,1,4
7343,7343,1.0,3.0,101.28830000000005,360.1473924999999,27.0,22.0,5.0,4.0,4.0,3.590600000000002,62.540000000000006,27.0,17.0,22.0,4.0,0.0,34.0,7343,1,3
7344,7344,1.0,5.0,96.08850000000005,360.11437811999997,25.0,18.0,7.0,3.0,4.0,2.2066999999999997,77.4,25.0,12.0,22.0,8.0,0.0,24.0,7344,1,1
7345,7345,0.0,5.0,95.54900000000006,360.19367399600003,26.0,21.0,5.0,4.0,3.0,3.2500000000000018,53.99000000000001,26.0,6.0,44.0,2.0,0.0,12.0,7345,1,0
7346,7346,0.0,4.0,96.22030000000008,360.152417038,23.0,17.0,6.0,1.0,12.0,4.745300000000005,60.44,23.0,6.0,28.0,6.0,0.0,12.0,7346,1,2
7347,7347,0.0,1.0,118.87800000000003,360.15141526,28.0,27.0,1.0,5.0,3.0,7.335600000000005,9.23,28.0,26.0,8.0,0.0,0.0,56.0,7347,1,4
7348,7348,2.0,6.0,88.94150000000002,360.15167665,24.0,15.0,9.0,2.0,3.0,1.344299999999999,93.55000000000001,24.0,6.0,34.0,4.0,0.0,12.0,7348,1,3
7349,7349,0.0,4.0,101.79700000000007,360.23005950399994,26.0,22.0,4.0,2.0,5.0,5.436700000000005,56.510000000000005,26.0,5.0,38.0,6.0,0.0,10.0,7349,1,1
7350,7350,1.0,4.0,98.22280000000006,360.23005950399994,26.0,22.0,4.0,4.0,2.0,3.6684000000000028,63.60000000000001,26.0,0.0,52.0,6.0,0.0,0.0,7350,1,0
7351,7351,1.0,3.0,102.35470000000007,360.187149136,25.0,20.0,5.0,3.0,4.0,3.359700000000002,49.410000000000004,25.0,6.0,38.0,4.0,0.0,12.0,7351,1,2
7352,7352,0.0,3.0,104.85300000000008,360.26644501199996,26.0,23.0,3.0,3.0,2.0,5.5978000000000065,35.53,26.0,0.0,50.0,6.0,0.0,0.0,7352,1,4
7353,7353,0.0,3.0,105.34740000000006,360.121542158,24.0,19.0,5.0,2.0,6.0,4.785500000000004,35.53,24.0,12.0,22.0,4.0,0.0,24.0,7353,1,3
7354,7354,1.0,2.0,108.90780000000007,360.19431317399994,24.0,21.0,3.0,3.0,3.0,5.968900000000007,20.23,24.0,6.0,38.0,2.0,0.0,12.0,7354,1,1
7355,7355,0.0,3.0,105.06400000000008,360.2515982,23.0,18.0,5.0,0.0,8.0,5.623700000000006,35.53,23.0,0.0,42.0,2.0,0.0,0.0,7355,1,0
7356,7356,0.0,3.0,104.97200000000007,360.2515982,23.0,18.0,5.0,0.0,9.0,5.478000000000006,35.53,23.0,0.0,42.0,2.0,0.0,0.0,7356,1,2
7357,7357,0.0,0.0,118.67700000000008,360.321227938,25.0,24.0,1.0,1.0,16.0,8.083300000000008,0.0,25.0,6.0,38.0,0.0,0.0,12.0,7357,1,4
7358,7358,0.0,1.0,108.75650000000003,360.12809297200005,26.0,24.0,2.0,4.0,2.0,6.829100000000005,17.07,26.0,18.0,20.0,2.0,0.0,36.0,7358,1,3
7359,7359,0.0,0.0,63.36500000000003,357.856736716,12.0,9.0,3.0,2.0,0.0,4.446100000000003,0.0,12.0,0.0,26.0,0.0,0.0,0.0,7359,1,1
7360,7360,0.0,3.0,100.58200000000008,360.243122724,24.0,20.0,4.0,1.0,13.0,5.873000000000006,35.53,24.0,0.0,46.0,2.0,0.0,0.0,7360,1,0
7361,7361,0.0,1.0,86.47550000000004,361.04013083999996,24.0,19.0,5.0,2.0,3.0,4.377370000000004,72.06,24.0,12.0,8.0,4.0,6.0,24.0,7361,1,2
7362,7362,1.0,2.0,90.93520000000002,360.04733988400005,22.0,17.0,5.0,2.0,4.0,3.3321000000000023,49.410000000000004,22.0,12.0,18.0,4.0,0.0,24.0,7362,1,4
7363,7363,1.0,2.0,99.13670000000006,360.1201109,22.0,19.0,3.0,3.0,7.0,5.480800000000005,24.92,22.0,10.0,26.0,0.0,0.0,22.0,7363,1,3
7364,7364,1.0,7.0,86.51080000000003,361.1161519479999,26.0,18.0,8.0,5.0,3.0,0.9389999999999996,94.53000000000002,26.0,6.0,40.0,6.0,0.0,12.0,7364,1,1
7365,7365,1.0,9.0,99.0327,361.12872272,27.0,18.0,9.0,5.0,4.0,3.023200000000001,95.30000000000001,27.0,23.0,12.0,0.0,0.0,50.0,7365,1,0
7366,7366,1.0,7.0,94.79420000000005,361.1437843399999,26.0,18.0,8.0,4.0,2.0,1.2902,72.8,26.0,10.0,32.0,4.0,0.0,22.0,7366,1,2
7367,7367,0.0,6.0,91.06300000000005,361.152537456,26.0,19.0,7.0,3.0,2.0,2.2373000000000003,82.14,26.0,6.0,38.0,6.0,0.0,12.0,7367,1,4
7368,7368,1.0,5.0,99.99680000000004,361.131408088,27.0,22.0,5.0,4.0,6.0,4.243300000000004,72.56,27.0,17.0,22.0,4.0,0.0,34.0,7368,1,3
7369,7369,1.0,4.0,92.96310000000005,361.09839370799995,25.0,18.0,7.0,2.0,8.0,2.3433200000000003,91.75000000000001,25.0,12.0,20.0,8.0,0.0,24.0,7369,1,1
7370,7370,0.0,1.0,109.64550000000004,361.159551018,26.0,23.0,3.0,4.0,4.0,5.538900000000005,20.310000000000002,26.0,12.0,26.0,8.0,0.0,24.0,7370,1,0
7371,7371,0.0,6.0,97.47000000000006,361.18892296399997,26.0,20.0,6.0,3.0,5.0,2.6777000000000006,65.07,26.0,6.0,40.0,4.0,0.0,12.0,7371,1,2
7372,7372,1.0,6.0,100.38580000000006,361.18892296399997,26.0,20.0,6.0,2.0,9.0,2.886400000000001,60.390000000000015,26.0,12.0,30.0,0.0,0.0,24.0,7372,1,4
7373,7373,0.0,5.0,96.59500000000006,361.18892296399997,26.0,20.0,6.0,2.0,7.0,2.846000000000001,72.91000000000001,26.0,6.0,36.0,6.0,0.0,12.0,7373,1,3
7374,7374,0.0,4.0,101.77000000000004,361.167793596,27.0,23.0,4.0,6.0,3.0,3.8582000000000027,30.930000000000003,27.0,12.0,38.0,2.0,0.0,24.0,7374,1,1
7375,7375,1.0,1.0,116.01070000000003,361.19593652599997,26.0,24.0,2.0,3.0,8.0,5.248700000000004,12.03,26.0,18.0,20.0,0.0,0.0,36.0,7375,1,0
7376,7376,0.0,3.0,108.45700000000005,361.20417910399993,27.0,24.0,3.0,4.0,4.0,4.487400000000004,29.540000000000003,27.0,12.0,32.0,4.0,0.0,24.0,7376,1,2
7377,7377,1.0,3.0,107.98280000000003,361.20417910400005,27.0,24.0,3.0,4.0,8.0,3.8053000000000026,32.7,27.0,12.0,32.0,4.0,0.0,24.0,7377,1,4
